"x","gene","r","pvalue","p_adjusted"
"var","FMR1","-0.01225385336883192365","0.9056759143365782361","0.9897725239550431"
"var","FN1","0.10655769338490406195","0.3014556545719877523","0.9617405817187594"
"var","FN3K","-0.01994703220695075857","0.8470379053736687425","0.9778160272536578"
"var","FN3KRP","0.06968013315636131799","0.4999296906992136691","0.9682910835052709"
"var","FNBP1","0.19137852859607151768","0.0617815556141308661","0.9564222920455946"
"var","FNBP1L","-0.23138566535130261625","0.0233118334380876535","0.9564222920455946"
"var","FNBP4","0.04517964157243518214","0.6620440154825861789","0.9682910835052709"
"var","FNDC1","0.07432261118689449664","0.4717301041053654220","0.9661131995135381"
"var","FNDC3A","-0.16705241309514484715","0.1037827795667619485","0.9564222920455946"
"var","FNDC3B","0.09676479230791726338","0.3483055007427413585","0.9617405817187594"
"var","FNTA","0.12038148918023305889","0.2426872310246283304","0.9617405817187594"
"var","FOCAD","-0.05691046877925824699","0.5818059290402632922","0.9682910835052709"
"var","FOLR2","0.07427444276632093334","0.4720181915876532353","0.9661131995135381"
"var","FOXK1","0.03374587626767929643","0.7441198722842297109","0.9772248059457596"
"var","FOXRED1","0.05029430687005191636","0.6265173573144056096","0.9682910835052709"
"var","FPGT","-0.09791116184072953810","0.3425974212285509690","0.9617405817187594"
"var","FRG1","-0.11952599313481841736","0.2460758623142387247","0.9617405817187594"
"var","FRYL","-0.01573748347965655756","0.8790412273804313337","0.9846710384069194"
"var","FSCN1","-0.02103747249123451984","0.8387859290658710165","0.9773185117396833"
"var","FSTL1","0.10072934066432466527","0.3288167949527146527","0.9617405817187594"
"var","FTH1","0.09940994396588967441","0.3352239006213117989","0.9617405817187594"
"var","FTL","0.01780328913298515753","0.8633082066765175311","0.9792220095712242"
"var","FTO","0.03749344709859275815","0.7168479797145017596","0.9736493896008648"
"var","FTSJ3","-0.06738219550607697783","0.5142066643639473522","0.9682910835052709"
"var","FUBP1","0.00179191511077366871","0.9861756404256791786","0.9966437792251730"
"var","FUBP3","0.12282453584175724581","0.2331885240396366077","0.9614360881634216"
"var","FUCA1","-0.08999857743217676287","0.3831960461319705580","0.9617405817187594"
"var","FUCA2","-0.15029861762000279457","0.1438382877239808566","0.9564222920455946"
"var","FUNDC2","0.21534977471508040536","0.0351055356661371595","0.9564222920455946"
"var","FUS","-0.01214234950119101597","0.9065303239555788650","0.9897725239550431"
"var","FXN","-0.05434959661787414076","0.5989379498717901651","0.9682910835052709"
"var","FXR1","0.00806465444714058247","0.9378413182893157174","0.9921908550208027"
"var","FXR2","-0.17570045760942418211","0.0868409266929515283","0.9564222920455946"
"var","FYB1","0.15422899628910630154","0.1335297992943012824","0.9564222920455946"
"var","FYCO1","-0.05008823368296329986","0.6279330865481873580","0.9682910835052709"
"var","G3BP1","-0.08009678519731075474","0.4378952857330669080","0.9617405817187594"
"var","G3BP2","-0.04775874239776167068","0.6440295043136570197","0.9682910835052709"
"var","G6PD","0.02496843602064607870","0.8091887827452453053","0.9772248059457596"
"var","GAA","-0.04833688460406874304","0.6400188994484665717","0.9682910835052709"
"var","GAB1","0.15141038448282465034","0.1408633252020759508","0.9564222920455946"
"var","GABARAPL2","-0.04297663934818077291","0.6775859634821318478","0.9682910835052709"
"var","GABPA","0.04655382548901344786","0.6524208245574355525","0.9682910835052709"
"var","GADD45GIP1","-0.13286974036874926730","0.1968670479854287836","0.9564222920455946"
"var","GAK","-0.14758971414916427500","0.1512852041397358682","0.9564222920455946"
"var","GAL3ST2","-0.12853496441354753110","0.2120063685413204058","0.9564222920455946"
"var","GALE","-0.19001939426065017624","0.0636895379087477898","0.9564222920455946"
"var","GALK1","-0.07474534687818633338","0.4692058865564362469","0.9661131995135381"
"var","GALK2","-0.00564322080850805825","0.9564824951145700638","0.9934264284997254"
"var","GALM","-0.01169620285692319316","0.9099500229494051906","0.9897725239550431"
"var","GALNS","-0.11222511207558244495","0.2763231148265883896","0.9617405817187594"
"var","GALNT1","-0.17166011162452685102","0.0944603562063325852","0.9564222920455946"
"var","GALNT12","-0.12557991350234332106","0.2227903720925724362","0.9564222920455946"
"var","GALNT2","-0.13582390957247059138","0.1870059749191682053","0.9564222920455946"
"var","GALNT3","-0.19545630081815548729","0.0563347797136438538","0.9564222920455946"
"var","GALNT5","-0.05646986234763876067","0.5847374489545920095","0.9682910835052709"
"var","GALNT6","-0.11260898648207806616","0.2746732012103670351","0.9617405817187594"
"var","GALNT7","-0.24340636728640208108","0.0168619682997982120","0.9564222920455946"
"var","GALT","-0.03268507599978236894","0.7518989507380817727","0.9772248059457596"
"var","GAN","0.04789746006150033542","0.6430662761298524543","0.9682910835052709"
"var","GANAB","0.04690408317292827506","0.6499770231613192228","0.9682910835052709"
"var","GAP43","0.18251735894595025322","0.0750998014290124860","0.9564222920455946"
"var","GAPDH","-0.06923205008998468968","0.5026972660127468906","0.9682910835052709"
"var","GAPVD1","0.00725457547014165920","0.9440744045229638726","0.9921908550208027"
"var","GAR1","-0.07923248082966911909","0.4428706460883942153","0.9617405817187594"
"var","GARS1","-0.09408487114058404488","0.3618799459961391518","0.9617405817187594"
"var","GART","-0.18218739745107365158","0.0756370998398717687","0.9564222920455946"
"var","GAS7","0.20226975070020308811","0.0481152793704403281","0.9564222920455946"
"var","GATAD2A","-0.05587206880690142458","0.5887255615566012734","0.9682910835052709"
"var","GATAD2B","0.04715510043066201834","0.6482279114647476748","0.9682910835052709"
"var","GATB","-0.04055756868336286847","0.6948089403972101952","0.9715414155154134"
"var","GATD1","-0.04269694414576979263","0.6795690496823583171","0.9682910835052709"
"var","GATM","0.01486132303673514191","0.8857285863386126223","0.9860711883505150"
"var","GBA1","-0.09895835638501671028","0.3374349011073811688","0.9617405817187594"
"var","GBE1","0.12605792253700542904","0.2210202518745809364","0.9564222920455946"
"var","GBF1","-0.00509164847681640911","0.9607323626194566035","0.9937418372844724"
"var","GBP1","0.06069720425148903559","0.5568945613000134687","0.9682910835052709"
"var","GBP2","0.06723896756387597040","0.5151033877231983027","0.9682910835052709"
"var","GBP4","0.12884930352087145544","0.2108814641820629110","0.9564222920455946"
"var","GBP5","-0.00123558780628875149","0.9904673769732696975","0.9967428577281483"
"var","GC","0.05856134038455720198","0.5708826255097438906","0.9682910835052709"
"var","GCA","-0.05185348142786951747","0.6158499165499485839","0.9682910835052709"
"var","GCC2","-0.09497326588396101665","0.3573443111279708262","0.9617405817187594"
"var","GCDH","-0.09455599742137139885","0.3594702413196623203","0.9617405817187594"
"var","GCG","0.03599517414098041268","0.7277108809125734101","0.9770691498453042"
"var","GCHFR","0.01838709859643216163","0.8588713325151891009","0.9778160272536578"
"var","GCLC","0.08460276758913679029","0.4124746479635735819","0.9617405817187594"
"var","GCLM","-0.02292909518974083072","0.8245127402856885501","0.9772248059457596"
"var","GCN1","-0.07441604766230934531","0.4711715477838722688","0.9661131995135381"
"var","GCNT3","0.03056744945206096159","0.7675016448364043731","0.9772248059457596"
"var","GCSH","-0.02982282298289247111","0.7730105314312858411","0.9772248059457596"
"var","GDA","0.02951931017120227457","0.7752592258174634265","0.9772248059457596"
"var","GDAP1","-0.05163215705369218061","0.6173593714989782377","0.9682910835052709"
"var","GDI1","0.18538880793033682415","0.0705524007785807428","0.9564222920455946"
"var","GDI2","0.01563552319809482366","0.8798190195618910137","0.9850913479148695"
"var","GDPD3","-0.10250945112494089240","0.3202970836857161330","0.9617405817187594"
"var","GEMIN4","0.11926051358409367475","0.2471340336225022194","0.9617405817187594"
"var","GEMIN5","-0.07983882102371558931","0.4393769325278363835","0.9617405817187594"
"var","GET3","-0.03732386791284582339","0.7180746989196620245","0.9736493896008648"
"var","GFM1","-0.19411333217681178698","0.0580834129143126335","0.9564222920455946"
"var","GFM2","-0.21182489617997324327","0.0382806200632454241","0.9564222920455946"
"var","GFPT1","-0.06501650726313268347","0.5291194835926006368","0.9682910835052709"
"var","GFUS","-0.08091367055941364739","0.4332221120834326422","0.9617405817187594"
"var","GGA1","-0.05012720217247763205","0.6276652682936049166","0.9682910835052709"
"var","GGA2","-0.04619410785688708027","0.6549344563050081280","0.9682910835052709"
"var","GGACT","-0.00224183652774861573","0.9827050446259171235","0.9966437792251730"
"var","GGCT","0.07575160208776968163","0.4632270690778046429","0.9659281108081704"
"var","GGH","-0.06432360521703725520","0.5335280227006204967","0.9682910835052709"
"var","GGPS1","-0.13051413754114296606","0.2049944382192468439","0.9564222920455946"
"var","GGT5","0.03910466891168449394","0.7052287961004610750","0.9716072996434647"
"var","GHDC","-0.08502233967794371738","0.4101522627375123742","0.9617405817187594"
"var","GHITM","-0.06958257207817349077","0.5005315962336822633","0.9682910835052709"
"var","GID8","-0.25886837186173666803","0.0108738878308229786","0.9564222920455946"
"var","GIGYF2","-0.10620302416312937810","0.3030767253566479247","0.9617405817187594"
"var","GIMAP1","0.17594549593511749075","0.0863950080096564377","0.9564222920455946"
"var","GIMAP4","0.14259604587648616603","0.1657646568421017319","0.9564222920455946"
"var","GIMAP8","0.12481516690403024472","0.2256430343491741264","0.9564222920455946"
"var","GIPC1","-0.14767825606630027857","0.1510373157973010083","0.9564222920455946"
"var","GIPC2","0.07253698526496235588","0.4824731550046991169","0.9670795338583280"
"var","GIT1","-0.02399446377400455896","0.8164987780614196833","0.9772248059457596"
"var","GIT2","0.09712785610898770627","0.3464913088694564491","0.9617405817187594"
"var","GLA","0.03669061418793159723","0.7226618962177171479","0.9746291383618658"
"var","GLB1","-0.09387487204056220447","0.3629572457457098666","0.9617405817187594"
"var","GLCE","-0.05375736491247827542","0.6029317358248833525","0.9682910835052709"
"var","GLG1","0.05424845027231636058","0.5996192063979680631","0.9682910835052709"
"var","GLIPR2","0.12006857003739154766","0.2439229433220369558","0.9617405817187594"
"var","GLO1","-0.02985418406389799689","0.7727782869851556047","0.9772248059457596"
"var","GLOD4","-0.01691449647149299851","0.8700710198120209515","0.9801605681371136"
"var","GLRX","0.07632263426618554614","0.4598528672585522337","0.9649064255316225"
"var","GLRX3","-0.11580853971984514383","0.2611789978243471699","0.9617405817187594"
"var","GLRX5","-0.21265113696123677522","0.0375155984765606354","0.9564222920455946"
"var","GLS","-0.08270218131459923516","0.4230902667439379039","0.9617405817187594"
"var","GLT8D1","0.04043136045885765972","0.6957118629566338974","0.9716072996434647"
"var","GLTP","-0.02425354840008460064","0.8145526973945383942","0.9772248059457596"
"var","GLUD1","-0.08846176553887315219","0.3914046686360065364","0.9617405817187594"
"var","GLUL","0.03050180023472295540","0.7679868702043319839","0.9772248059457596"
"var","GLYR1","-0.02172369506075565865","0.8336017641777559994","0.9772248059457596"
"var","GM2A","0.10090260341329666816","0.3279812568586438770","0.9617405817187594"
"var","GMDS","-0.13038210453736553962","0.2054569828720934632","0.9564222920455946"
"var","GMFB","0.04874596103745514747","0.6371873432853258912","0.9682910835052709"
"var","GMFG","0.08128584299623570208","0.4311024660373418138","0.9617405817187594"
"var","GMIP","0.15541099234526659090","0.1305424273537056090","0.9564222920455946"
"var","GMPPA","-0.09959423768157894818","0.3343242314560349593","0.9617405817187594"
"var","GMPPB","-0.14423908505914997957","0.1608915483626381371","0.9564222920455946"
"var","GMPR","0.03069692848590308693","0.7665449045868184541","0.9772248059457596"
"var","GMPR2","-0.10550596351696331365","0.3062793355119802774","0.9617405817187594"
"var","GMPS","-0.07449573298698583534","0.4706954785900107074","0.9661131995135381"
"var","GNA11","0.09866922030455659021","0.3388553598664169053","0.9617405817187594"
"var","GNA13","0.09514802536177704995","0.3564562528646759709","0.9617405817187594"
"var","GNAI1","0.02079023061571447228","0.8406554529978063073","0.9773185117396833"
"var","GNAI2","0.03157629776906844404","0.7600564437525360040","0.9772248059457596"
"var","GNAI3","0.07794266593850206204","0.4503542551618493484","0.9628264412870472"
"var","GNAO1","0.15818923561491005092","0.1237218113352728660","0.9564222920455946"
"var","GNAQ","0.05734946787060724721","0.5788918431558035538","0.9682910835052709"
"var","GNAS","0.03675577414052981495","0.7221894308677739849","0.9746291383618658"
"var","GNB1","0.01650797478504012136","0.8731673880603660898","0.9810103758419264"
"var","GNB2","-0.03509903752155546508","0.7342341078204330795","0.9772248059457596"
"var","GNB4","0.14883831496508612147","0.1478176069346333332","0.9564222920455946"
"var","GNE","-0.03561850799322104077","0.7304504049162221513","0.9772248059457596"
"var","GNG12","0.02526109450833504896","0.8069954469849218714","0.9772248059457596"
"var","GNG2","0.17277280221369606394","0.0923112453870604394","0.9564222920455946"
"var","GNG5","0.03554864213399668016","0.7309589184962967945","0.9772248059457596"
"var","GNG7","0.14552742101612206604","0.1571455723124532411","0.9564222920455946"
"var","GNL1","-0.11313491019604586529","0.2724235191079732998","0.9617405817187594"
"var","GNL2","-0.03910597736508194394","0.7052193873129852797","0.9716072996434647"
"var","GNL3","-0.03848394661857446747","0.7096972464709030426","0.9716072996434647"
"var","GNPAT","-0.03010299398377370983","0.7709364365582810352","0.9772248059457596"
"var","GNPDA1","0.00677855590595874413","0.9477386945089540937","0.9921908550208027"
"var","GNPDA2","0.04854083865902027173","0.6386065167072348947","0.9682910835052709"
"var","GNPNAT1","-0.07119614515969796553","0.4906253937981487345","0.9682910835052709"
"var","GNS","0.07183177750774542847","0.4867517262573257675","0.9670795338583280"
"var","GOLGA2","-0.03049202095790314385","0.7680591582889679803","0.9772248059457596"
"var","GOLGA3","-0.00305896407072061768","0.9764027692587438079","0.9966437792251730"
"var","GOLGA4","-0.04677667839139295486","0.6508655189269058061","0.9682910835052709"
"var","GOLGA5","-0.08379029298342847987","0.4169935410457771274","0.9617405817187594"
"var","GOLGA7","0.02346547222002808020","0.8204756766347939267","0.9772248059457596"
"var","GOLGB1","-0.12979574189061898748","0.2075201747563838461","0.9564222920455946"
"var","GOLIM4","-0.17240358571006877964","0.0930200443906814417","0.9564222920455946"
"var","GOLM1","-0.08693244757564216885","0.3996766347738355263","0.9617405817187594"
